card_code,card_name,card_color,card_rarity,card_type,card_level,digimon_form,digimon_type,play_cost,dp,digimon_attribute,card_effect,security_effect,inherited_effect,digivolve_cost1,digivolve_lvl1,digivolve_color1,digivolve_cost2,digivolve_lvl2,digivolve_color2,reprints_and_alts_amount,alt_digivolution_req,restriction_japan,restriction_west,set_name_japan,set_name_west,set_restrictionJP_date,restriction_date_west,set_west_date,set_jp_date,west_meta_decks1,west_meta_decks2,west_meta_decks3,west_meta_decks4,west_meta_decks5,west_meta_decks6,west_meta_decks7,west_meta_decks8,jp_meta_decks1,jp_meta_decks2,jp_meta_decks3,jp_meta_decks4,jp_meta_decks5,jp_meta_decks6,jp_meta_decks7,jp_meta_decks8,jp_meta_decks9,jp_meta_decks10
EX2-058,Katou Juri,Blue,Uncommon,Tamer,,,,4.0,,,"[On Play] You may play 1 [Leomon] from your hand without paying its memory cost.[Opponent's Turn] When an opponent's Digimon attacks, you may suspend this Tamer to <Draw 1> (Draw 1 card from your deck).",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687969086720666,0.0,0.0
EX2-059,Lee Shaochung,Yellow,Uncommon,Tamer,,,,3.0,,,"[On Play] You may play 1 [Lopmon] from your hand without paying its memory cost.[Start of Your Turn] If you have 3 or fewer security cards, <Draw 1> (Draw 1 card from your deck).",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022293230289068888,0.06558237145855193,0.0
EX2-060,Makino Ruki,Yellow,Rare,Tamer,,,,4.0,,,"[Start of Your Turn] If you have 2 memory or less, set your memory to 3.[Your Turn] When you attack with a Digimon with [Renamon], [Kyubimon], [Taomon], or [Sakuyamon] in its name, you may suspend this Tamer to use 1 Option card with [Plug-In] in its name from your hand without paying its memory cost.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10403507468232145,0.0,0.18829436686019144
EX2-061,Lee Jianliang,Green,Rare,Tamer,,,,4.0,,,"[Start of Your Turn] If you have 2 memory or less, set your memory to 3.[Your Turn] When you attack with a Digimon with [Gargomon], or [Rapidmon] in its name, you may suspend this Tamer to suspend 1 of your opponent's Digimon.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044586460578137775,0.0,0.0
EX2-062,Akiyama Ryo,Black,Rare,Tamer,,,,3.0,,,"[On Play] Reveal the top 4 cards of your deck. Add 1 card with [dramon], or [Justimon] in its name among them to your hand. Place the remaining cards at the bottom of your deck in any order.[Your Turn] When you attack with a black Digimon, you may suspend this Tamer to have that Digimon get +1000 DP until the end of your opponent's turn.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11146615144534443,0.0,0.0
EX2-063,Shioda Hirokazu,Black,Uncommon,Tamer,,,,3.0,,,"[Start of Your Main Phase] If you have a Digimon with [Cyborg], or [Machine] in its traits in play, gain 1 memory.[All Turns] When one of your Digimon with [Cyborg], or [Machine] in its traits becomes suspended, you may suspend this Tamer to <Draw 1> (Draw 1 card from your deck). Then, trash 1 card from your hand.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08174184439325258,0.15083945435466944,0.0
EX2-064,Alice McCoy,Purple,Uncommon,Tamer,,,,2.0,,,"[Your Turn] (Once Per Turn) When one of your Digimon would digivolve from level 5 to level 6, you may delete 1 of your Digimon to reduce the digivolution cost by 3.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14119045849743628,0.039349422875131164,0.0
EX2-065,Ai & Makoto,Purple,Rare,Tamer,,,,4.0,,,"[Start of Your Turn] If you have 2 memory or less, set your memory to 3.[Your Turn] When you attack with a Digimon, you may suspend this Tamer to trash the top card of your deck. Then, if the attacking Digimon is [Beelzemon], you may digivolve it into a [Beelzemon Blast Mode] in your trash for a digivolution cost of 3.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3566916846251022,0.06558237145855193,0.0
EX2-066,Offense Plug-In A,Red,Common,Option,,,,2.0,,,"While you have a Tamer in play, you may use this card without meeting its color requirements.[Main] 1 of your Digimon gains <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.","[Security] Reveal the top 3 cards of your deck.  Add 1 Tamer card from among them to your hand. Place the remaining cards at the bottom of your deck in any order. Then, add this card to your hand.",,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15605261202348222,0.013116474291710388,0.09414718343009572
EX2-067,Fireball,Red,Uncommon,Option,,,,2.0,,,"[Main] Delete 1 of your opponent's Digimon with 3000 DP or less.  less. If an opponent's Digimon wasn't deleted by this effect, <Draw 2> (Draw 2 cards from your deck).",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13175230566534915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044586460578137775,0.006558237145855194,1.1140750039227993
EX2-068,High Speed Plug-In D,Blue,Common,Option,,,,2.0,,,"While you have a Tamer in play, you may use this card without meeting its color requirements.[Main] For the turn, 1 of your Digimon gains <Jamming> (This Digimon can't be deleted in battles against Security Digimon) and can't be blocked by your opponent's Digimon.","[Security] <Draw 1> (Draw 1 card from your deck). Then, add this card into your hand.",,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014862153526045923,0.032791185729275966,0.04707359171504786
EX2-069,Jūouken,Blue,Common,Option,,,,2.0,,,"While you have a Digimon with [Beelzemon] in its name in play, you may use this card without meeting its colour requirements.[Main] Unsuspend 1 of your Digimon with [Leomon], or [Beelzemon] in its name.",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX2-070,Super Evolution Plug-In S,Green,Common,Option,,,,2.0,,,"While you have a Tamer in play, you may use this card without meeting its color requirements.[Main] <Draw 1> (Draw 1 card from your deck), Then, you may digivolve 1 of your Digimon into a Digimon card in your hand that can digivolve for a digivolution cost of 3 or less without paying its digivolution cost.","[Security] Reveal the top 3 cards of your deck. Add 1 Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order. Then, add this card to your hand.",,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17091476554952814,0.026232948583420776,0.17260316962184216
EX2-071,Death Slinger,Purple,Uncommon,Option,,,,4.0,,,"When this card is trashed from your deck, gain 1 memory.[Main] Delete 1 of your opponent's level 4 or lower Digimon. For every 10 cards in your trash, add 1 to the maximum level of the Digimon you can choose with this effect.",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24522553317975776,0.05246589716684155,0.0
EX2-072,Blue Card,White,Rare,Option,,,,3.0,,,"While you have a Tamer in play, you may use this card without meeting its color requirements.[Main] Reveal the top 5 cards of your deck. You may digivolve 1 of your Digimon into 1 non-white Digimon card among them without paying its memory cost. If you don't, add 1 Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order.",[Security] You may play 1 Tamer card from your hand without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,EX2,EX2,,,2022-06-24,2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05201753734116073,0.019674711437565582,0.0
P-001,Agumon,Red,Promo,Digimon,3.0,Rookie,Reptile,5.0,3000.0,Vaccine,[On Play] Delete 1 of your opponent's Digimon with 3000 DP or less.,,,0.0,2.0,Red,,,,2,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0,0.0,0.059234687833195125,0.0518000518000518,0.027945971122496506,0.1096319498825372,0.0,0.03590664272890485,0.0,0.06916585973163646,0.0,0.09334889148191365,0.053431488957492286,0.1381533502187428,0.07431076763022962,0.006558237145855194,0.0
P-002,Piyomon,Red,Promo,Digimon,3.0,Rookie,Bird,3.0,2000.0,Vaccine,,,"[Your Turn] When this Digimon deletes one of your opponent's Digimon in battle and survives, trigger <Draw 1> (Draw 1 card from your deck).",0.0,2.0,Red,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0,0.0,0.1421632507996683,0.0518000518000518,0.0,0.0,0.0,0.014362657091561938,0.03538883482261347,0.0,0.01934984520123839,0.0,0.0,0.0,0.0,0.0,0.0
P-003,Gabumon,Blue,Promo,Digimon,3.0,Rookie,Reptile,4.0,3000.0,Data,[On Play] Trash the bottom digivolution card of 1 of your opponent's Digimon.,,,0.0,2.0,Blue,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0,0.03674669279764821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013833171946327293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P-004,Gomamon,Blue,Promo,Digimon,3.0,Rookie,Sea Beast,3.0,1000.0,Vaccine,,,"[Your Turn] (Once Per Turn) When one of your opponent's digivolution cards is trashed, gain 1 memory.",,,,,,,3,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0,0.1224889759921607,0.13031631323302925,0.1036001036001036,0.027945971122496506,0.0,0.0,0.02154398563734291,0.0,0.29049661087287315,0.1741486068111455,0.07001166861143523,0.1127998100213726,0.0,0.029724307052091847,0.0,0.0
P-005,Patamon,Yellow,Promo,Digimon,3.0,Rookie,Mammal,4.0,2000.0,Data,"[On Play] If you have 1 or fewer security cards, trigger <Recovery +1 (Deck)> (Place the top card of your deck on top of your security stack).",,,0.0,2.0,Yellow,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.4809137360985873,0.9595530183408234,0.2817246447819696,0.10662243809975121,0.01295001295001295,0.0,0.18794048551292092,0.3952569169960474,0.13644524236983843,0.27426346987525435,0.2559136810070549,0.05804953560371517,0.09334889148191365,0.0,0.0,0.014862153526045923,0.0,0.0
P-006,Tailmon,Yellow,Promo,Digimon,4.0,Champion,Holy Beast,4.0,4000.0,Vaccine,,,"[Your Turn] While you have 3 or more security cards, this Digimon gets +1000 DP.",2.0,3.0,Yellow,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0,0.02449779519843214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P-013,Keramon,Black,Promo,Digimon,3.0,Rookie,Unidentified,3.0,2000.0,Unknown,,,[Opponent's Turn] This Digimon gets +1000 DP.,0.0,2.0,Black,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.09017132551848511,0.012146240738491437,0.07349338559529642,0.047387750266556096,0.0,0.0,0.0,0.0,0.1149012567324955,0.03538883482261347,0.1383317194632729,0.07739938080495357,0.1633605600933489,0.023747328425552126,0.0,0.0,0.0,0.0
P-014,Chrysalimon,Black,Promo,Digimon,4.0,Champion,Unidentified,4.0,5000.0,Unknown,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead). [When Attacking] Lose 2 memory.",,,2.0,3.0,Black,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04308797127468582,0.06193046093957357,0.0,0.0,0.046674445740956826,0.023747328425552126,0.0,0.022293230289068888,0.0,0.0
P-015,Infermon,Black,Promo,Digimon,5.0,Ultimate,Unidentified,7.0,7000.0,Unknown,"[On Play] Trigger <De-Digivolve  1> on 1 of your opponent's Digimon (Trash up to 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards).",,,3.0,4.0,Black,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.24045686804929364,0.0,0.03674669279764821,0.0,0.0,0.0,0.0,0.0,0.1149012567324955,0.06193046093957357,0.0760824457048001,0.03869969040247678,0.0,0.0,0.0,0.0,0.0,0.0
P-016,Diablomon,Black,Promo,Digimon,6.0,Mega,Unidentified,11.0,11000.0,Unknown,"[Your Turn] For each [Diaboromon] you have in play, this Digimon gets <Security Attack +1> (This Digimon checks 1 additional security card).",,,3.0,5.0,Black,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0,0.07349338559529642,0.035540812699917074,0.06475006475006474,0.0,0.0,0.0,0.0,0.03538883482261347,0.04149951583898188,0.006449948400412796,0.1866977829638273,0.04155782474471622,0.0,0.007431076763022962,0.0,0.0
P-017,Pico Devimon,Purple,Promo,Digimon,3.0,Rookie,Evil,3.0,2000.0,Virus,[On Play] Trash the top 2 cards of your deck.,,,0.0,2.0,Purple,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0971699259079315,0.0,0.047387750266556096,0.0259000259000259,0.018630647414997672,0.0,0.0,0.028725314183123875,0.03538883482261347,0.08299903167796376,0.05804953560371517,0.0,0.0,0.0,0.05201753734116073,0.0,0.0
P-018,Devimon,Purple,Promo,Digimon,4.0,Champion,Fallen Angel,5.0,3000.0,Virus,[On Play] Delete 1 of your opponent's level 3 Digimon.,,,2.0,3.0,Purple,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0971699259079315,0.01224889759921607,0.0,0.0,0.0,0.0,0.0,0.04308797127468582,0.008847208705653368,0.02074975791949094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P-019,Vamdemon,Purple,Promo,Digimon,5.0,Ultimate,Undead,7.0,7000.0,Virus,,,"<Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling).",3.0,4.0,Purple,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02154398563734291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P-020,Venom Vamdemon,Purple,Promo,Digimon,6.0,Mega,Dark Animal,11.0,11000.0,Virus,[On Deletion] You may play a purple Digimon Card with a level of 4 or less from your trash without paying its memory cost. Any [On Play] effects on Digimon played with this effect don't activate.,,,3.0,5.0,Purple,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.015661707126076743,0.0,0.007181328545780969,0.0,0.0,0.0,0.0,0.0,0.046051116739580934,0.0,0.0,0.0
P-025,Gran Kuwagamon,Green,Promo,Digimon,6.0,Mega,Insectoid,11.0,11000.0,Free,[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・1 of your digimon gains <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.,,,3.0,5.0,Green,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.12022843402464682,0.8988218146483663,0.17148456638902498,0.10662243809975121,0.0777000777000777,0.0,0.0,0.0,0.014362657091561938,0.09731929576218702,0.14524830543643658,0.03869969040247678,0.07001166861143523,0.0,0.0,0.12632830497139036,0.7607555089192025,0.3138239447669857
P-026,Black War Greymon,Black,Promo,Digimon,6.0,Mega,Dragonkin,11.0,11000.0,Virus,[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・Unsuspend this Digimon.,,,3.0,5.0,Black,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.12146240738491437,0.01224889759921607,0.0,0.03885003885003885,0.0,0.015661707126076743,0.0,0.02154398563734291,0.11501371317349376,0.0,0.0,0.0,0.0,0.046051116739580934,0.08174184439325258,0.019674711437565582,0.03138239447669858
P-027,Metal Garurumon,Purple,Promo,Digimon,6.0,Mega,Cyborg,11.0,11000.0,Virus,[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・Use a purple Option card with a memory cost of 7 or less in your hand without paying its memory cost.,,,3.0,5.0,Purple,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.24292481476982875,0.0,0.0,0.0,0.0,0.0,0.0,0.5242369838420108,0.22118021764133416,0.027666343892654585,0.05804953560371517,0.0,0.0,0.0,0.0,0.0,0.0
P-029,Agnimon,Red,Promo,Digimon,4.0,Hybrid,Wizard,5.0,4000.0,Variable,"[When Attacking] This Digimon can digivolve into an [AncientGreymon] in your hand for a memory cost of 2, ignoring its digivolution requirements. If it does, delete this Digimon at the end of the turn.",,"[Your Turn] When digivolving this Digimon into an [AncientGreymon] in your hand, reduce its digivolution cost by 2.",2.0,3.0,Red,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.04858496295396575,0.0,0.035540812699917074,0.03885003885003885,0.3167210060549604,0.12529365700861395,1.0540184453227932,0.0,0.0,0.0,0.04514963880288957,0.1866977829638273,0.4155782474471622,0.1381533502187428,0.029724307052091847,0.0,0.0
P-030,Wolfmon,Blue,Promo,Digimon,4.0,Hybrid,Warrior,5.0,4000.0,Variable,"[When Digivolving] This Digimon can digivolve into an [AncientGarurumon] in your hand for a memory cost of 1, ignoring its digivolution requirements. If it does, delete this Digimon at the end of the turn.",,"[Your Turn] When digivolving this Digimon into an [AncientGarurumon] in your hand, reduce its digivolution cost by 2.",2.0,3.0,Blue,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.1700473703388801,0.14698677119059284,0.42648975239900483,0.25900025900025897,0.06520726595249185,0.0,0.0,0.0,0.0,0.22133075114123668,0.47729618163054693,0.3500583430571762,0.2671574447874614,0.0,0.029724307052091847,0.0,0.0
P-031,Tailmon,Yellow,Promo,Digimon,4.0,Champion,Holy Beast,6.0,5000.0,Vaccine,"[Opponent's Turn] While you have a purple Digimon in play, this Digimon gains <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).[On Play] If you have 3 or fewer security cards, trigger <Recovery +1 (Deck)> (Place the top card of your deck on top of your security stack).",,,2.0,3.0,Yellow,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.194339851815863,0.07349338559529642,0.09477550053311219,0.0518000518000518,0.009315323707498836,0.07830853563038372,0.0,0.0,0.0,0.12449854751694564,0.04514963880288957,0.1633605600933489,0.017810496319164097,0.023025558369790467,0.022293230289068888,0.019674711437565582,0.0
P-032,Palmon,Green,Promo,Digimon,3.0,Rookie,Vegetation,3.0,2000.0,Data,,,"[Your Turn] When this card is trashed due to activating this Digimon's <Digi-Burst>, 1 of your Digimon gains <Jamming> (This Digimon can't be deleted in battles against Security Digimon) for the turn.",0.0,2.0,Green,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.12022843402464682,0.886675573909875,0.2694757471827536,0.17770406349958537,0.1036001036001036,0.0,0.0,0.0,0.0,0.0,0.2559136810070549,0.03869969040247678,0.09334889148191365,0.0,0.0,0.08917292115627555,0.38693599160545644,0.18829436686019144
P-033,Sunarizamon,Black,Promo,Digimon,3.0,Rookie,Reptile,3.0,2000.0,Virus,"[Your Turn] All of your black Digimon with 13000 DP or more gain <Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would).",,"[Your Turn] While this Digimon is black and has 13000 DP or more, this Digimon gains <Security Attack +1> (This Digimon checks 1 additional security card).",0.0,2.0,Black,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.1700473703388801,0.09799118079372857,0.09477550053311219,0.0777000777000777,0.07452258965999069,0.0,0.0,0.0,0.0,0.0,0.24509803921568626,0.07001166861143523,0.2434101163619093,0.644715634354133,0.34926060786207924,0.19018887722980063,0.0
P-034,Pico Devimon,Purple,Promo,Digimon,3.0,Rookie,Evil,3.0,2000.0,Virus,,,"[On Deletion] If you have 7 or more Digimon cards with [Devimon] in their name in your trash, you may play 1 [DanDevimon] from your trash without paying its memory cost.",0.0,2.0,Purple,,,,1,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.14575488886189725,0.0,0.09477550053311219,0.0518000518000518,0.07452258965999069,0.0,0.0,0.0,0.0,0.1659980633559275,0.05159958720330237,0.09334889148191365,0.0,0.0,0.0,0.0,0.0
P-035,Red Memory Boost!!,Red,Promo,Option,,,,3.0,,,"[Main] Reveal the top 4 cards of your deck. Add 1 red Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order. Then, place this card in your battle area.[Main] <Delay> (Trash this card in your battle area to activate the effect below. You can't activate this effect the turn this card enters play.)・Gain 2 memory.",[Security] Place this card in its owner's battle area.,,,,,,,,2,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0,0.0,0.46203056509892193,0.34965034965034963,0.3167210060549604,0.18794048551292092,1.0540184453227932,0.0,0.0,0.20058099322174577,0.6772445820433437,0.42007001166861146,0.40370458323438607,0.644715634354133,0.5276064501746303,0.5705666316894019,0.2510591558135886
P-036,Blue Memory Boost!!,Blue,Promo,Option,,,,3.0,,,"[Main] Reveal the top 4 cards of your deck. Add 1 blue Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order. Then, place this card in your battle area.[Main] <Delay> (Trash this card in your battle area to activate the effect below. You can't activate this effect the turn this card enters play.)・Gain 2 memory.",[Security] Place this card in its owner's battle area.,,,,,,,,2,,Unrestricted,Unrestricted,Promo,Promo,,,,,0.0,0.0,0.0,0.4501836275322829,0.3626003626003626,0.0,0.5324980422866092,0.2635046113306983,0.0,0.0,0.15908147738276388,0.5611455108359132,0.11668611435239205,0.27309427689384946,0.09210223347916187,0.28238091699487256,0.49186778593913955,0.10983838066844501
