card_code,card_name,card_color,card_rarity,card_type,card_level,digimon_form,digimon_type,play_cost,dp,digimon_attribute,card_effect,security_effect,inherited_effect,digivolve_cost1,digivolve_lvl1,digivolve_color1,digivolve_cost2,digivolve_lvl2,digivolve_color2,reprints_and_alts_amount,alt_digivolution_req,restriction_japan,restriction_west,set_name_japan,set_name_west,set_restrictionJP_date,restriction_date_west,set_west_date,set_jp_date,west_meta_decks1,west_meta_decks2,west_meta_decks3,west_meta_decks4,west_meta_decks5,west_meta_decks6,west_meta_decks7,west_meta_decks8,jp_meta_decks1,jp_meta_decks2,jp_meta_decks3,jp_meta_decks4,jp_meta_decks5,jp_meta_decks6,jp_meta_decks7,jp_meta_decks8,jp_meta_decks9,jp_meta_decks10
BT10-011,Canoweissmon,Red,Rare,Digimon,5,Ultimate,Sky Dragon,8,8000,Vaccine,"[Your Turn] (Once Per Turn) When one of your Tamers becomes suspended, this Digimon gets +2000 DP for the turn. Then, if this Digimon has 12000 DP or more, it gains <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.[All Turns] This Digimon gains all effects of cards with [Gammamon] in their names in this Digimon's digivolution cards.",,[All Turns] This Digimon gains all effects of cards with [Gammamon] in their names in this Digimon's digivolution cards.,4          ,4,Red,,,,2,<Digivolve: 3 from Lv.4 w/[Gammamon] in its name>,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-012,Shoutmon X4B,Red/Purple,Uncommon,Digimon,5,Ultimate,Composite/Xros Heart,9,9000,Data,"<Armor Purge>  (When this Digimon would be deleted, you may trash the top card of this Digimon to prevent that deletion).[On Play] [When Digivolving] You may place 1 Digimon card with [Xros Heart] in its traits from your hand or from under one of your Tamers under this Digimon as its bottom digivolution card. Then, if [Beelzemon] is in this Digimon's digivolution cards, return 2 cards with [Xros Heart] in their traits from your trash to your hand.",,,3          ,4,Red,3          ,4,Purple,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-013,Shoutmon X5,Red/Black,Super Rare,Digimon,5,Ultimate,Composite/Xros Heart,10,10000,Data,"<Security Attack +1> (This Digimon checks 1 additional security card).<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).<Material Save 3> (When this Digimon would be deleted, you may place 3 cards in this Digimon's DigiXros requirements from this Digimon's digivolution cards under 1 of your Tamers.",,,4          ,4,Red,4          ,4,Black,2,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
BT10-014,Pile Volcamon,Red,Uncommon,Digimon,6,Mega,Cyborg,10,11000,Data,"[When Digivolving] <Blitz> (If your opponent has 1 or more memory, this Digimon may attack).[Your Turn] This Digimon gets +2000 DP.",,,3          ,5,Red,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-015,Shoutmon X5B,Red/Purple,Rare,Digimon,6,Mega,Composite/Xros Heart,11,11000,Data,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).<Armor Purge>  (When this Digimon would be deleted, you may trash the top card of this Digimon to prevent that deletion).[On Play] [When Digivolving] You may place 1 Digimon card with [Xros Heart] in its traits from your hand or from under one of your Tamers under this Digimon as its bottom digivolution card. Then, if [Beelzemon] is in this Digimon's digivolution cards, you may play 1 level 4 or lower Digimon card with [Xros Heart] in its traits from your trash without paying its memory cost.",,,4          ,5,Red,4          ,5,Purple,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BT10-016,JESmon X-Antibody,Red,Super Rare,Digimon,6,Mega,Holy Warrior/Royal Knight/X Antibody,12,11000,Data,"<Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would).[When Digivolving] You may play 1 Digimon card with [Sistermon] in its name from your hand or trash without paying its memory cost. Then, if [Jesmon] is in this Digimon's digivolution cards or you have a Digimon with [Sistermon] in its name in play, until the end of your opponent's turn, all of your Digimon can also attack your opponent's unsuspended Digimon and get +2000 DP.",,,3          ,5,Red,,,,2,<Digivolve: 0 from [Jesmon]>,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
BT10-017,Blucomon,Blue,Common,Digimon,3,Rookie,Mini Dragon,2,5000,Data,,,,,,,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-018,Gaossmon,Blue,Common,Digimon,3,Rookie,Reptile/Blue Flare,3,1000,Virus,[On Deletion] You may play 1 level 4 Digimon card with [Blue Flare] in its traits from your hand suspended without paying its memory cost.,,,0          ,2,Blue,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
BT10-019,Greymon,Blue,Rare,Digimon,4,Champion,Dinosaur/Blue Flare,4,4000,Virus,"[On Play] Reveal the top 4 cards of your deck. Add 2 cards with [Blue Flare] in their traits among them to your hand. Place the rest at the bottom of your deck in any order. If you have a [Kiriha Aonuma] in play, you may return 1 [MetalGreymon] from your trash to your hand instead.[On Deletion] <Save> (You may place this card under one of your Tamers).",,"[When Attacking] (Once Per Turn) If this Digimon has [Blue Flare] in its traits and your opponent has 2 or more Digimon in play, unsuspend this Digimon.",2          ,3,Blue,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
BT10-020,Deckerdramon,Blue,Uncommon,Digimon,4,Champion,Cyborg/Blue Flare,5,5000,Virus,"[On Play] <Draw 1> (Draw 1 card from your deck). Then, for each Digimon your opponent has in play, <Draw 1> (Draw 1 card from your deck).[On Deletion] <Save> (You may place this card under one of your Tamers).",,"[All Turns] While your opponent has 2 or more Digimon in play, this Digimon gets +1000 DP.",2          ,3,Blue,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
BT10-021,Mail Birdramon,Blue,Uncommon,Digimon,4,Champion,Machine/Blue Flare,5,5000,Data,"[On Play] If you have a [Kiriha Aonuma] in play, you may return 1 [MetalGreymon] from your trash to your hand. If you don't have a [Kiriha Aonuma] in play, you may play one from your hand without paying its memory cost.[On Deletion] <Save> (You may place this card under one of your Tamers).",,"[When Attacking] (Once Per Turn) If this Digimon has [Blue Flare] in its traits and your opponent has 2 or more Digimon in play, 1 of your opponent's Digimon can't attack or block until your opponent's next end of turn.",2          ,3,Blue,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
BT10-022,Brachimon,Blue/Black,Common,Digimon,5,Ultimate,Plesiosaur,6,9000,Data,,,,3          ,4,Blue,3          ,4,Black,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-023,Thetismon,Blue,Rare,Digimon,5,Ultimate,Aquabeast,7,7000,Data,"[When Digivolving] If you have 6 or fewer cards in your hand, <Draw 2> (Draw 2 cards from your deck).[When Attacking] (Once Per Turn) If you have 8 or more cards in your hand, by trashing 2 cards in your hand, unsuspend this Digimon.",,,3          ,4,Blue,,,,2,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-024,Metal Greymon,Blue,Super Rare,Digimon,5,Ultimate,Cyborg/Blue Flare,7,8000,Virus,"<Material Save 2> (When this Digimon would be deleted, you may place 2 cards in this Digimon's DigiXros requirements from this Digimon's digivolution cards under 1 of your Tamers[On Play] This Digimon gains <Rush> (This Digimon can attack the turn it comes into play) for the turn. Then, if DigiXrosing, 3 of your opponent's Digimon with digivolution cards less than or equal to this Digimon's digivolution cards can't attack or block until the end of your opponent's turn.",,,4          ,4,Blue,,,,2,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
BT10-025,Cyberdramon,Blue,Common,Digimon,5,Ultimate,Alien Humanoid/Blue Flare,8,7000,Vaccine,"(Hand) [Main] If you have a Digimon with [Blue Flare] in its traits in play, by paying 3 memory, place this card under that Digimon as its bottom digivolution card. Then, unsuspend that Digimon.",,"[All Turns] While your opponent has 2 or more Digimon in play, this Digimon gets +1000 DP.",3          ,4,Blue,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
BT10-026,Decker Greymon,Blue,Rare,Digimon,5,Ultimate,Cyborg/Blue Flare,9,10000,Virus,"<Armor Purge>  (When this Digimon would be deleted, you may trash the top card of this Digimon to prevent that deletion)[On Play] [When Digivolving] You may place 1 Digimon card with [Blue Flare] in its traits from your hand or from under one of your Tamers under this Digimon as its bottom digivolution card. Then, if [Deckerdramon] is in this Digimon's digivolution cards, 1 of your opponent's Digimon can't attack or block until the end of your opponent's turn.",,,4          ,4,Blue,2          ,5,Blue,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
BT10-027,Regalecusmon,Blue,Common,Digimon,6,Mega,Aquatic,11,11000,Virus,"[When Digivolving] Trash 2 digivolution cards from the bottom of 1 of your opponent's Digimon.[When Attacking] If your opponent has a Digimon with no digivolution cards in play, you may play 1 level 3 Digimon card and 1 level 4 Digimon card from this Digimon's digivolution cards without paying their memory costs.",,,3          ,5,Blue,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-028,Cannondramon,Blue/Black,Uncommon,Digimon,6,Mega,Cyborg,13,12000,Data,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).[When Digivolving] Unsuspend this Digimon.[Opponent's Turn] (Once Per Turn) When this Digimon deletes an opponent's Digimon in battle, unsuspend this Digimon.",,,4          ,5,Blue,4          ,5,Black,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-029,Starmons,Yellow,Common,Digimon,3,Rookie,Major/Xros Heart,3,1000,Data,[On Deletion] <Save> (You may place this card under one of your Tamers).,,"[When Attacking] If this Digimon has [Shoutmon] in its name, <Draw 1> (Draw 1 card from your deck).",0          ,2,Yellow,,,,1,<Digivolve: 0 from Lv.2 w/[Xros Heart] in its traits>,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
BT10-030,Tinkermon,Yellow,Common,Digimon,3,Rookie,Fairy,3,2000,Virus,[On Play] 1 of your opponent's level 5 or lower Digimon gains <Security Attack -1> (This Digimon checks 1 fewer security card) until the end of your opponent's turn.,,,0          ,2,Yellow,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-031,Pulsemon,Yellow,Common,Digimon,,,Beastkin,3,2000,Vaccine,"[Opponent's Turn] While you have 3 or fewer security cards, this Digimon gains <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).",,,,,,,,,1,<Digivolve: 0 from [Bibimon]>,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-032,Renamon,Yellow,Uncommon,Digimon,3,Rookie,Beastkin,3,1000,Data,[On Play] Reveal the top 4 cards of your deck. Add 1 Option card with [Plug-In] in its name and 1 yellow Tamer among them to your hand. Place the rest at the bottom of your deck in any order.,,"[Your Turn] (Once Per Turn) When you use an Option card with a memory cost of 2 or more, 1 of your opponent's Digimon gets -2000 DP for the turn.",0          ,2,Yellow,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
BT10-033,Shortmon,Yellow,Common,Digimon,4,Champion,Food,3,3000,Data,,,,1          ,3,Yellow,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-034,Dorulumon,Yellow,Common,Digimon,4,Champion,Beast/Xros Heart,4,4000,Virus,"[On Play] If you have another Digimon or Tamer with [Xros Heart] in its traits, 1 of your opponent's Digimon gets -3000 DP until of the end your opponent's next turn.[On Deletion] <Save> (You may place this card under one of your Tamers).",,"[Your Turn] While this Digimon has [Shoutmon] in its name, all of your opponent's Security Digimon get -2000 DP.",0          ,2,Yellow,,,,1,<Digivolve: 2 from Lv.3 w/[Xros Heart] in its traits>,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
BT10-035,Darcmon,Yellow,Common,Digimon,4,Champion,Angel,5,4000,Vaccine,,,[When Attacking] (Once Per Turn) 1 of your opponent's Digimon gains <Security Attack -1> (This Digimon checks 1 fewer security card) until the end of your opponent's turn.,2          ,3,Yellow,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-036,Kyubimon,Yellow,Common,Digimon,4,Champion,Mysterious Beast,6,5000,Data,"[When Digivolving] You may activate 1 of the effects below.・Return 1 Option card with [Plug-In] in its name from your trash to your hand.・By trashing 1 Option card with [Plug-In] in its name in your hand, <Draw 2> (Draw 2 cards from your deck).",,,2          ,3,Yellow,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
BT10-037,Weddinmon,Yellow,Common,Digimon,5,Ultimate,Fairy,7,8000,Vaccine,,,,2          ,4,Yellow,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-038,Sanzomon,Yellow,Rare,Digimon,5,Ultimate,Monk,7,7000,Vaccine,[When Digivolving] 1 of your opponent's Digimon gains <Security Attack -1> (This Digimon checks 1 fewer security card) until the end of your opponent's turn.,,[When Attacking] (Once Per Turn) 1 of your opponent's Digimon gains <Security Attack -1> (This Digimon checks 1 fewer security card) until the end of your opponent's turn.,3          ,4,Yellow,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-039,Taomon,Yellow,Uncommon,Digimon,5,Ultimate,Wizard,8,8000,Data,[When Digivolving] You may use 1 Option card with [Plug-In] in its name from your hand without meeting its color requirements or paying its memory cost.,,,3          ,4,Yellow,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
BT10-040,Achillesmon,Yellow,Rare,Digimon,6,Mega,Beastkin,12,11000,Virus,"[When Digivolving] If you have 2 or fewer security cards, <Recovery +1 (Deck)> (Place the top card of your deck on top of your security stack).[When Attacking] (Once Per Turn) If you have 3 or more security cards, 1 of your opponent's Digimon gets -5000 DP for the turn. If you have 3 or fewer security cards, gain 2 memory.",,,3          ,5,Yellow,3          ,5,Green,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-041,Sakuyamon: Miko Mode,Yellow,Super Rare,Digimon,6,Mega,Shaman,12,11000,Data,"[When Digivolving] You may use 1 Option card with [Plug-In] in its name or that's yellow and has a memory cost of 5 or less from your hand without meeting its color requirements or paying its memory cost. Place the Option card used with this effect on top of your security stack face down instead of placing it in your trash.[When Attacking] You may digivolve this Digimon into a [Sakuyamon] in your hand for 1 memory, ignoring its digivolution requirements.",,,3          ,5,Yellow,2          ,6,Yellow,2,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
BT10-042,Venusmon,Yellow,Super Rare,Digimon,6,Mega,Shaman/Olympos XII,13,12000,Vaccine,[When Digivolving] All of your opponent's Digimon gain <Security Attack -1> (This Digimon checks 1 fewer security card) until the end of your opponent's turn.[Opponent's Turn] Your opponent's Digimon with <Security Attack> can't attack this Digimon and can't activate [When Attacking] and [When Digivolving] effects.,,,4          ,5,Yellow,,,,2,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
BT10-043,Mushmon,Green,Common,Digimon,3,Rookie,Vegetation,3,3000,Virus,,,,0          ,2,Green,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
BT10-044,Angoramon,Green,Rare,Digimon,3,Rookie,Beast,3,2000,Vaccine,"[Your Turn] (Once Per Turn) When you play a green Tamer, <Draw 1> (Draw 1 card from your deck).",,"[Your Turn] (Once Per Turn) When an opponent's Digimon becomes suspended, <Draw 1> (Draw 1 card from your deck).",0          ,2,Green,,,,2,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT10-045,Kokuwamon,Green,Common,Digimon,3,Rookie,Data,3,2000,Vaccine,,,"[Your Turn] (Once Per Turn) When this Digimon deletes an opponent's Digimon in battle, gain 1 memory.",0          ,2,Green,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
BT10-046,Palmon,Green,Uncommon,Digimon,3,Rookie,Vegetation,3,2000,Data,"[On Play] Reveal the top 4 cards of your deck. Add 1 card with [Vegetation], or [Plant] in one of its traits, and 1 card with [Fairy] in its traits among them to your hand. Place the rest at the bottom of your deck in any order.",,,0          ,2,Green,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
BT10-047,Red Vegimon,Green,Common,Digimon,4,Champion,Vegetation,3,3000,Virus,,,,1          ,3,Green,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
BT10-048,Sunflowmon,Green,Common,Digimon,4,Champion,Vegetation,4,3000,Data,"[When Digivolving] By suspending 1 of your green Digimon, you may play 1 Digimon card with [Vegetation], [Plant], or [Fairy] in one of its traits and 3000 DP or less from your hand without paying its play cost.",,"[Your Turn] (Once Per Turn) When an effect suspends one of your Digimon, <Draw 1> (Draw 1 card from your deck).",,,,,,,1,,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
BT10-049,Ballistamon,Green,Common,Digimon,4,Champion,Machine/Xros Heart,4,4000,Vaccine,"[Opponent's Turn] While you have another Digimon or Tamer with [Xros Heart] in its traits in play, this Digimon gains <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).[On Deletion] <Save> (You may place this card under one of your Tamers).",,"[Your Turn] While this Digimon has [Shoutmon] in its name, it gains <Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would).",0          ,2,Green,,,,1,<Digivolve: 2 from Lv.3 w/[Xros Heart] in its traits>,Unrestricted,Unrestricted,BT10,BT10,,,2022-10-14,2022-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
